Y-tunnus,company_name,address,website,registrationDate,detailsUri,companyForm
2707791-3,Ravintola API Oy,,,2015-09-22,http://avoindata.prh.fi/opendata/tr/v1/2707791-3,OY
2705545-8,SG Catering Oy,,,2015-09-11,http://avoindata.prh.fi/opendata/tr/v1/2705545-8,OY
2705999-3,WG Restaurants Oy,,,2015-09-09,http://avoindata.prh.fi/opendata/tr/v1/2705999-3,OY
2705903-7,M. Catering Oy,,,2015-08-26,http://avoindata.prh.fi/opendata/tr/v1/2705903-7,OY
2704430-2,Pelicans Ravintolat Oy,,,2015-08-17,http://avoindata.prh.fi/opendata/tr/v1/2704430-2,OY
2702965-5,AO Ravintolat Oy,,,2015-08-11,http://avoindata.prh.fi/opendata/tr/v1/2702965-5,OY
2693691-5,P. Qvarnström Catering Oy,,,2015-08-07,http://avoindata.prh.fi/opendata/tr/v1/2693691-5,OY
2699494-7,Catering Rukola Oy,,,2015-07-30,http://avoindata.prh.fi/opendata/tr/v1/2699494-7,OY
2663271-9,Kamb Catering Oy Ab,,,2015-02-04,http://avoindata.prh.fi/opendata/tr/v1/2663271-9,OY
2666601-1,Lippola Ravintolat Oy,,,2015-02-04,http://avoindata.prh.fi/opendata/tr/v1/2666601-1,OY
2667477-5,Ravintola Toriranta Oy,,,2015-02-02,http://avoindata.prh.fi/opendata/tr/v1/2667477-5,OY
2667304-3,Ramin Grilli Oy,,,2015-01-23,http://avoindata.prh.fi/opendata/tr/v1/2667304-3,OY
2665291-2,MV Restaurants Oy,,,2015-01-23,http://avoindata.prh.fi/opendata/tr/v1/2665291-2,OY
2658609-7,Ravintola Kanari Oy,,,2015-01-19,http://avoindata.prh.fi/opendata/tr/v1/2658609-7,OY
2663412-4,VuoriCatering Oy,,,2015-01-15,http://avoindata.prh.fi/opendata/tr/v1/2663412-4,OY
2658090-4,Ravintola Galleria Oy,,,2015-01-14,http://avoindata.prh.fi/opendata/tr/v1/2658090-4,OY
2685815-2,Taikuri Ravintolat Oy,,,2015-05-06,http://avoindata.prh.fi/opendata/tr/v1/2685815-2,OY
2688045-6,Lounasravintola Gomee Oy,,,2015-05-05,http://avoindata.prh.fi/opendata/tr/v1/2688045-6,OY
2683681-8,Ravintola Amman Keittiö Oy,,,2015-05-05,http://avoindata.prh.fi/opendata/tr/v1/2683681-8,OY
2686687-3,Ravintola Roka Oy,,,2015-05-04,http://avoindata.prh.fi/opendata/tr/v1/2686687-3,OY
2686433-3,HESARIN KANSANRAVINTOLAT OY AB,,,2015-04-29,http://avoindata.prh.fi/opendata/tr/v1/2686433-3,OY
2679218-1,Kahvila-Ravintola Hurpakka Oy,,,2015-03-10,http://avoindata.prh.fi/opendata/tr/v1/2679218-1,OY
2676759-2,Pohjanmaan Grilli Oy,,,2015-02-26,http://avoindata.prh.fi/opendata/tr/v1/2676759-2,OY
2670899-8,Ravintola Drop Place Oy,,,2015-02-17,http://avoindata.prh.fi/opendata/tr/v1/2670899-8,OY
2672075-1,New Town restaurants Oy,,,2015-02-09,http://avoindata.prh.fi/opendata/tr/v1/2672075-1,OY
2697576-2,Ravintola Itämeren Hamid ja Ahmad Oy,,,2015-06-26,http://avoindata.prh.fi/opendata/tr/v1/2697576-2,OY
2692911-7,Helsingin keskustan ravintolakiinteistöt Oy,,,2015-06-25,http://avoindata.prh.fi/opendata/tr/v1/2692911-7,OY
2692291-9,Ravintola Pyynikki Oy,,,2015-06-15,http://avoindata.prh.fi/opendata/tr/v1/2692291-9,OY
2693142-8,Kampusravintolat Oy,,,2015-06-11,http://avoindata.prh.fi/opendata/tr/v1/2693142-8,OY
2761980-7,Coconut Street Catering Oy,,,2016-05-19,http://avoindata.prh.fi/opendata/tr/v1/2761980-7,OY
2757471-7,MFJ Ravintolat Oy,,,2016-05-04,http://avoindata.prh.fi/opendata/tr/v1/2757471-7,OY
2790205-5,PP Restaurants Oy Ab,,,2016-11-01,http://avoindata.prh.fi/opendata/tr/v1/2790205-5,OY
2778216-1,Catering Luova Oy,,,2016-11-01,http://avoindata.prh.fi/opendata/tr/v1/2778216-1,OY
2790104-4,Turun Rantaravintolat Oy,,,2016-10-31,http://avoindata.prh.fi/opendata/tr/v1/2790104-4,OY
2790326-9,Sylvi Ravintolat Oy,,,2016-10-26,http://avoindata.prh.fi/opendata/tr/v1/2790326-9,OY
2787918-2,Puistonkulman Ravintolat Oy,,,2016-10-18,http://avoindata.prh.fi/opendata/tr/v1/2787918-2,OY
2786402-8,Kaukoravintolat Group Oy,,,2016-10-11,http://avoindata.prh.fi/opendata/tr/v1/2786402-8,OY
2782424-5,Kahvila Ravintola Saimaa Oy,,,2016-10-07,http://avoindata.prh.fi/opendata/tr/v1/2782424-5,OY
2784479-9,HCL Ravintolat OY,,,2016-10-05,http://avoindata.prh.fi/opendata/tr/v1/2784479-9,OY
2798182-2,SPV Ravintolat Oy,,,2016-12-02,http://avoindata.prh.fi/opendata/tr/v1/2798182-2,OY
2796623-5,Rantakulman Kahvila-ravintola ja suoramyynti Oy,,,2016-11-25,http://avoindata.prh.fi/opendata/tr/v1/2796623-5,OY
2795064-7,Aryan ravintola Oy,,,2016-11-24,http://avoindata.prh.fi/opendata/tr/v1/2795064-7,OY
2795518-1,Katin Ravintola Oy,,,2016-11-22,http://avoindata.prh.fi/opendata/tr/v1/2795518-1,OY
2792464-1,A&T Ravintolat Oy,,,2016-11-11,http://avoindata.prh.fi/opendata/tr/v1/2792464-1,OY
2791989-3,Catering Ganache Oy,,,2016-11-07,http://avoindata.prh.fi/opendata/tr/v1/2791989-3,OY
2790978-3,Hirviravintolat Oy,,,2016-11-02,http://avoindata.prh.fi/opendata/tr/v1/2790978-3,OY
2800601-7,Olohuone- Ravintola Oy,,,2016-12-20,http://avoindata.prh.fi/opendata/tr/v1/2800601-7,OY
2800510-2,KSH Ravintolat Oy,,,2016-12-15,http://avoindata.prh.fi/opendata/tr/v1/2800510-2,OY
2795483-2,X Ravintolat Oy,,,2016-12-08,http://avoindata.prh.fi/opendata/tr/v1/2795483-2,OY
2795215-9,Petrus Catering Oy,,,2016-12-07,http://avoindata.prh.fi/opendata/tr/v1/2795215-9,OY
2797962-6,Aragh Sagi Restaurants Oy,,,2016-12-02,http://avoindata.prh.fi/opendata/tr/v1/2797962-6,OY
2783318-4,Annen Grilli Oy,,,2016-09-28,http://avoindata.prh.fi/opendata/tr/v1/2783318-4,OY
2779944-9,Ravintola Päre Oy,,,2016-09-09,http://avoindata.prh.fi/opendata/tr/v1/2779944-9,OY
2776592-7,Katu-Catering Oy,,,2016-09-08,http://avoindata.prh.fi/opendata/tr/v1/2776592-7,OY
2776382-5,SBY Ravintolat Oy,,,2016-09-01,http://avoindata.prh.fi/opendata/tr/v1/2776382-5,OY
2775861-2,Olympia-ravintolat Oy,,,2016-08-31,http://avoindata.prh.fi/opendata/tr/v1/2775861-2,OY
2773554-1,ROADKILL BAR & GRILL OY,,,2016-08-24,http://avoindata.prh.fi/opendata/tr/v1/2773554-1,OY
2775799-4,Vilppulan Rantaravintolat Oy,,,2016-08-19,http://avoindata.prh.fi/opendata/tr/v1/2775799-4,OY
2771567-1,Helsingin tislaamoravintola Oy,,,2016-08-19,http://avoindata.prh.fi/opendata/tr/v1/2771567-1,OY
2773674-7,Oy Wärssy Ravintolat Ab,,,2016-08-17,http://avoindata.prh.fi/opendata/tr/v1/2773674-7,OY
2768075-5,SAM Ravintolat Oy,,,2016-08-12,http://avoindata.prh.fi/opendata/tr/v1/2768075-5,OY
2774414-9,Ravintola Naapuri Merimasku Oy,,,2016-08-09,http://avoindata.prh.fi/opendata/tr/v1/2774414-9,OY
2751281-5,Kim Catering Oy,,,2016-03-17,http://avoindata.prh.fi/opendata/tr/v1/2751281-5,OY
2750187-6,Ravintola Hede Oy,,,2016-03-15,http://avoindata.prh.fi/opendata/tr/v1/2750187-6,OY
2734944-8,Fes kebab & grill oy,,,2016-03-09,http://avoindata.prh.fi/opendata/tr/v1/2734944-8,OY
2750002-1,Ruoveden Rantaravintolat Oy,,,2016-03-08,http://avoindata.prh.fi/opendata/tr/v1/2750002-1,OY
2745484-6,Lehtimäen Grilli Oy,,,2016-03-08,http://avoindata.prh.fi/opendata/tr/v1/2745484-6,OY
2745935-6,Impivaara Grilli Oy,,,2016-03-08,http://avoindata.prh.fi/opendata/tr/v1/2745935-6,OY
2740022-3,AKS Catering Oy,,,2016-03-01,http://avoindata.prh.fi/opendata/tr/v1/2740022-3,OY
2746640-9,Ravintolaryhmä Oy,,,2016-02-22,http://avoindata.prh.fi/opendata/tr/v1/2746640-9,OY
2742100-8,Ravintola Peikonpesä Oy,,,2016-02-19,http://avoindata.prh.fi/opendata/tr/v1/2742100-8,OY
2743149-2,Ravintolayhtiö Aurinkoranta Oy,,,2016-02-19,http://avoindata.prh.fi/opendata/tr/v1/2743149-2,OY
2764029-4,HiMa Catering Oy,,,2016-06-28,http://avoindata.prh.fi/opendata/tr/v1/2764029-4,OY
2764385-8,Yangtze Kiinalainen ravintola Oy,,,2016-06-27,http://avoindata.prh.fi/opendata/tr/v1/2764385-8,OY
2765145-2,Bistro Puisto Oy,,,2016-06-22,http://avoindata.prh.fi/opendata/tr/v1/2765145-2,OY
2764152-9,Mestacatering Oy,,,2016-06-17,http://avoindata.prh.fi/opendata/tr/v1/2764152-9,OY
2721975-8,Ravintola Paakari Oy,,,2016-05-31,http://avoindata.prh.fi/opendata/tr/v1/2721975-8,OY
2758678-5,McGary & Harry Restaurants Oy,,,2016-05-26,http://avoindata.prh.fi/opendata/tr/v1/2758678-5,OY
2759208-5,VGH Ravintola Oy,,,2016-05-25,http://avoindata.prh.fi/opendata/tr/v1/2759208-5,OY
2756356-7,To-mato grill Oy,,,2016-04-20,http://avoindata.prh.fi/opendata/tr/v1/2756356-7,OY
2754352-3,Kämmen Ravintolat Oy,,,2016-04-13,http://avoindata.prh.fi/opendata/tr/v1/2754352-3,OY
2754099-8,Acme Ravintola Oy,,,2016-04-07,http://avoindata.prh.fi/opendata/tr/v1/2754099-8,OY
2755048-3,MHM-Ravintolat Oy,,,2016-04-06,http://avoindata.prh.fi/opendata/tr/v1/2755048-3,OY
2750713-5,Kappelin Grilli Oy,,,2016-03-30,http://avoindata.prh.fi/opendata/tr/v1/2750713-5,OY
2752282-9,Catering Työpaja Oy,,,2016-03-29,http://avoindata.prh.fi/opendata/tr/v1/2752282-9,OY
2736095-4,Oy Lunden Catering Holding Ab,,,2016-03-24,http://avoindata.prh.fi/opendata/tr/v1/2736095-4,OY
2751996-1,Catering - Juhlapalvelu Oma Oy,,,2016-03-23,http://avoindata.prh.fi/opendata/tr/v1/2751996-1,OY
2768909-8,Mike's Diner Oy,,,2016-07-28,http://avoindata.prh.fi/opendata/tr/v1/2768909-8,OY
2770599-1,Rajaniemi Ravintolat Oy,,,2016-07-26,http://avoindata.prh.fi/opendata/tr/v1/2770599-1,OY
2770786-6,R. Kettu Ravintola Oy,,,2016-07-20,http://avoindata.prh.fi/opendata/tr/v1/2770786-6,OY
2771024-8,Comfort Grill Vaasa Oy,,,2016-07-13,http://avoindata.prh.fi/opendata/tr/v1/2771024-8,OY
2767445-1,Kopio Restaurants Oy,,,2016-07-13,http://avoindata.prh.fi/opendata/tr/v1/2767445-1,OY
2768040-5,Tikkurila-Grilli Oy,,,2016-06-29,http://avoindata.prh.fi/opendata/tr/v1/2768040-5,OY
2832174-6,Vantaa Catering Services Oy,,,2017-06-01,http://avoindata.prh.fi/opendata/tr/v1/2832174-6,OY
2834950-3,Grillisepät Oy,,,2017-05-29,http://avoindata.prh.fi/opendata/tr/v1/2834950-3,OY
2828191-6,Ajito Ravintolat Oy,,,2017-05-24,http://avoindata.prh.fi/opendata/tr/v1/2828191-6,OY
2833092-5,Ravintola Deli China Oy,,,2017-05-23,http://avoindata.prh.fi/opendata/tr/v1/2833092-5,OY
2830209-4,Keilaravintola Kaato oy,,,2017-05-15,http://avoindata.prh.fi/opendata/tr/v1/2830209-4,OY
2826528-9,Ravintola Fat Lizard Otaniemi Oy,,,2017-05-15,http://avoindata.prh.fi/opendata/tr/v1/2826528-9,OY
2864722-8,Rock the Night Restaurants Oy,,,2017-11-03,http://avoindata.prh.fi/opendata/tr/v1/2864722-8,OY
2861798-5,Ravintolapalvelut Kaisanlahti Oy,,,2017-11-01,http://avoindata.prh.fi/opendata/tr/v1/2861798-5,OY
2863965-8,Ravintola Neljä Oravaa Oy,,,2017-11-01,http://avoindata.prh.fi/opendata/tr/v1/2863965-8,OY
2864014-9,ravintola VIKKI Oy,,,2017-10-30,http://avoindata.prh.fi/opendata/tr/v1/2864014-9,OY
2861485-6,Pyynikin Brewery Restaurants Oy,,,2017-10-27,http://avoindata.prh.fi/opendata/tr/v1/2861485-6,OY
2863069-6,Bistro Piha Oy,,,2017-10-23,http://avoindata.prh.fi/opendata/tr/v1/2863069-6,OY
2855259-5,Veskun Grilli Oy,,,2017-10-18,http://avoindata.prh.fi/opendata/tr/v1/2855259-5,OY
2862273-3,J & T Ravintolat Oy,,,2017-10-17,http://avoindata.prh.fi/opendata/tr/v1/2862273-3,OY
2848253-1,Makuravintola Oy,,,2017-10-13,http://avoindata.prh.fi/opendata/tr/v1/2848253-1,OY
2861377-3,Anni Catering Oy,,,2017-10-13,http://avoindata.prh.fi/opendata/tr/v1/2861377-3,OY
2856938-9,TPB Ravintolat Oy,,,2017-10-11,http://avoindata.prh.fi/opendata/tr/v1/2856938-9,OY
2863009-8,Jykän Grilli Oy,,,2017-12-01,http://avoindata.prh.fi/opendata/tr/v1/2863009-8,OY
2869883-4,HN-Ravintolat Oy,,,2017-11-29,http://avoindata.prh.fi/opendata/tr/v1/2869883-4,OY
2865241-4,KV Restaurants Oy,,,2017-11-28,http://avoindata.prh.fi/opendata/tr/v1/2865241-4,OY
2866538-9,Vasikkaravintolat Oy,,,2017-11-20,http://avoindata.prh.fi/opendata/tr/v1/2866538-9,OY
2854319-7,BISTRO HOPEA OY,,,2017-11-10,http://avoindata.prh.fi/opendata/tr/v1/2854319-7,OY
2875967-6,Ravintola China Wok Oy,,,2017-12-28,http://avoindata.prh.fi/opendata/tr/v1/2875967-6,OY
2868199-5,YP-Bistro Oy,,,2017-12-28,http://avoindata.prh.fi/opendata/tr/v1/2868199-5,OY
2876679-6,Ravintola BlueTime Oy,,,2017-12-21,http://avoindata.prh.fi/opendata/tr/v1/2876679-6,OY
2873992-3,Lauttaravintola Rauma Oy,,,2017-12-20,http://avoindata.prh.fi/opendata/tr/v1/2873992-3,OY
2870100-1,EXPRESS GRILL HOUSE OY,,,2017-12-20,http://avoindata.prh.fi/opendata/tr/v1/2870100-1,OY
2873707-1,Oy M&M Catering Ab,,,2017-12-19,http://avoindata.prh.fi/opendata/tr/v1/2873707-1,OY
2873530-8,Juurikka Catering Oy,,,2017-12-12,http://avoindata.prh.fi/opendata/tr/v1/2873530-8,OY
2858640-2,Restaurant Rokada Oy,,,2017-10-04,http://avoindata.prh.fi/opendata/tr/v1/2858640-2,OY
2858273-5,Muskotti ravintolapalvelut Oy,,,2017-10-03,http://avoindata.prh.fi/opendata/tr/v1/2858273-5,OY
2856827-1,Ravintola Annan Kartano Oy,,,2017-09-29,http://avoindata.prh.fi/opendata/tr/v1/2856827-1,OY
2856376-1,Cedaro Catering Oy,,,2017-09-22,http://avoindata.prh.fi/opendata/tr/v1/2856376-1,OY
2851612-1,Elämänlanka-Ravintolat Oy,,,2017-09-21,http://avoindata.prh.fi/opendata/tr/v1/2851612-1,OY
2854694-5,Ravintola Rioni Oy,,,2017-09-20,http://avoindata.prh.fi/opendata/tr/v1/2854694-5,OY
2846630-4,Ravintola ja loma Syrjä Oy,,,2017-09-19,http://avoindata.prh.fi/opendata/tr/v1/2846630-4,OY
2849611-6,MR-ravintolat Oy,,,2017-09-18,http://avoindata.prh.fi/opendata/tr/v1/2849611-6,OY
2854220-7,Ravintola Viila Oy,,,2017-09-15,http://avoindata.prh.fi/opendata/tr/v1/2854220-7,OY
2847407-2,Sidewalk-Ravintolat Oy,,,2017-08-29,http://avoindata.prh.fi/opendata/tr/v1/2847407-2,OY
2850270-7,Laihian Ravintolat Oy,,,2017-08-28,http://avoindata.prh.fi/opendata/tr/v1/2850270-7,OY
2846467-5,Miller's Grill&BBQ Oy,,,2017-08-23,http://avoindata.prh.fi/opendata/tr/v1/2846467-5,OY
2844091-3,POKI RAVINTOLAPALVELUT OY,,,2017-08-16,http://avoindata.prh.fi/opendata/tr/v1/2844091-3,OY
2847098-7,MM-Ravintolat Oy,,,2017-08-15,http://avoindata.prh.fi/opendata/tr/v1/2847098-7,OY
2819870-9,Hotelli-ravintola Pankkila Oy,,,2017-03-30,http://avoindata.prh.fi/opendata/tr/v1/2819870-9,OY
2822066-2,C.W.A. Ravintolat Oy,,,2017-03-30,http://avoindata.prh.fi/opendata/tr/v1/2822066-2,OY
2823763-2,Otava Catering Oy,,,2017-03-27,http://avoindata.prh.fi/opendata/tr/v1/2823763-2,OY
2818570-5,Honeyhill Restaurants Oy,,,2017-03-15,http://avoindata.prh.fi/opendata/tr/v1/2818570-5,OY
2821039-2,Roi Thai Ravintola Oy,,,2017-03-14,http://avoindata.prh.fi/opendata/tr/v1/2821039-2,OY
2814352-1,Hawu Catering osk,,,2017-03-14,http://avoindata.prh.fi/opendata/tr/v1/2814352-1,OK
2821735-9,Oskarin Ravintola Oy,,,2017-03-14,http://avoindata.prh.fi/opendata/tr/v1/2821735-9,OY
2842163-2,Bricka ravintolapalvelut Oy,,,2017-07-03,http://avoindata.prh.fi/opendata/tr/v1/2842163-2,OY
2834544-9,Ravintola Asahi Oy,,,2017-06-28,http://avoindata.prh.fi/opendata/tr/v1/2834544-9,OY
2838430-9,Ravintola Fat Lizard Herttoniemi Oy,,,2017-06-28,http://avoindata.prh.fi/opendata/tr/v1/2838430-9,OY
2838022-8,Ravintola Hox/Hox Oy,,,2017-06-22,http://avoindata.prh.fi/opendata/tr/v1/2838022-8,OY
2837746-7,Swift Horse Ravintola Oy,,,2017-06-21,http://avoindata.prh.fi/opendata/tr/v1/2837746-7,OY
2839266-7,Ravintola Sydvest Oy,,,2017-06-20,http://avoindata.prh.fi/opendata/tr/v1/2839266-7,OY
2838686-5,YLÄ-GRILLI OY,,,2017-06-15,http://avoindata.prh.fi/opendata/tr/v1/2838686-5,OY
2831156-4,Kim Restaurant Oy,,,2017-06-02,http://avoindata.prh.fi/opendata/tr/v1/2831156-4,OY
2827811-9,Sås Catering Oy,,,2017-04-26,http://avoindata.prh.fi/opendata/tr/v1/2827811-9,OY
2827929-3,Ravintola Juku Oy,,,2017-04-24,http://avoindata.prh.fi/opendata/tr/v1/2827929-3,OY
2825439-5,Ravintola-Konditoria Ruska Oy,,,2017-04-18,http://avoindata.prh.fi/opendata/tr/v1/2825439-5,OY
2825027-1,La Carretera ravintolat Oy,,,2017-04-11,http://avoindata.prh.fi/opendata/tr/v1/2825027-1,OY
2821154-7,Chop T Restaurant Oy,,,2017-04-10,http://avoindata.prh.fi/opendata/tr/v1/2821154-7,OY
2824166-6,Ravintola Ife Oy,,,2017-04-04,http://avoindata.prh.fi/opendata/tr/v1/2824166-6,OY
2838986-3,Oy Box cafe & grill Ab,,,2017-08-03,http://avoindata.prh.fi/opendata/tr/v1/2838986-3,OY
2846561-9,KM-Ravintola Oy,,,2017-07-27,http://avoindata.prh.fi/opendata/tr/v1/2846561-9,OY
2841681-7,Kuopion Ravintolalaivat Oy,,,2017-07-26,http://avoindata.prh.fi/opendata/tr/v1/2841681-7,OY
2843427-3,Loimaan Lounasravintolat Oy,,,2017-07-21,http://avoindata.prh.fi/opendata/tr/v1/2843427-3,OY
2842894-9,Ravintola Lara Oy,,,2017-07-11,http://avoindata.prh.fi/opendata/tr/v1/2842894-9,OY
2918887-9,Papu ja Pata Ravintolat Oy,,,2018-06-08,http://avoindata.prh.fi/opendata/tr/v1/2918887-9,OY
2912010-2,Heimoravintolat Oy,,,2018-06-04,http://avoindata.prh.fi/opendata/tr/v1/2912010-2,OY
2912242-3,Bistro Höijerskan Ab,,,2018-06-01,http://avoindata.prh.fi/opendata/tr/v1/2912242-3,OY
2874464-2,Kesämäki Catering Oy,,,2018-05-31,http://avoindata.prh.fi/opendata/tr/v1/2874464-2,OY
2915101-3,Ravintola Focca Oy,,,2018-05-29,http://avoindata.prh.fi/opendata/tr/v1/2915101-3,OY
2916212-6,Nenäsilkki Ravintolat Oy,,,2018-05-28,http://avoindata.prh.fi/opendata/tr/v1/2916212-6,OY
2914028-5,Helsingin Klassikkoravintolat Oy,,,2018-05-28,http://avoindata.prh.fi/opendata/tr/v1/2914028-5,OY
2913828-1,Ravintola Violetta Oy,,,2018-05-24,http://avoindata.prh.fi/opendata/tr/v1/2913828-1,OY
2914980-2,Base Catering Oy,,,2018-05-24,http://avoindata.prh.fi/opendata/tr/v1/2914980-2,OY
2944702-5,Ravintola PPK Oy,,,2018-11-05,http://avoindata.prh.fi/opendata/tr/v1/2944702-5,OY
2948089-6,Nordic Restaurant & Event Services Oy,,,2018-11-01,http://avoindata.prh.fi/opendata/tr/v1/2948089-6,OY
2944105-3,Ruuhkavuosiravintolat Oy,,,2018-10-26,http://avoindata.prh.fi/opendata/tr/v1/2944105-3,OY
2945284-4,Jiang Ravintola Oy,,,2018-10-18,http://avoindata.prh.fi/opendata/tr/v1/2945284-4,OY
2939065-5,Kesäravintola Bönde Oy,,,2018-10-15,http://avoindata.prh.fi/opendata/tr/v1/2939065-5,OY
2950825-4,Puute Ravintolat Oy,,,2018-12-01,http://avoindata.prh.fi/opendata/tr/v1/2950825-4,OY
2923311-5,L&M Restaurants Oy,,,2018-11-30,http://avoindata.prh.fi/opendata/tr/v1/2923311-5,OY
2923309-4,Ravintola Werner Oy,,,2018-11-30,http://avoindata.prh.fi/opendata/tr/v1/2923309-4,OY
2952108-8,Calluna Ravintolat Oy,,,2018-11-20,http://avoindata.prh.fi/opendata/tr/v1/2952108-8,OY
2952303-2,Hotelli-Ravintola Vanha Mänty Oy,,,2018-11-16,http://avoindata.prh.fi/opendata/tr/v1/2952303-2,OY
2949249-1,Ravintola Ruthai Oy,,,2018-11-12,http://avoindata.prh.fi/opendata/tr/v1/2949249-1,OY
2948825-7,Le Bistrot Français Oy,,,2018-11-09,http://avoindata.prh.fi/opendata/tr/v1/2948825-7,OY
2945218-2,Korka-Ravintola Oy,,,2018-11-09,http://avoindata.prh.fi/opendata/tr/v1/2945218-2,OY
2946832-8,Meerin Grilli Oy,,,2018-11-08,http://avoindata.prh.fi/opendata/tr/v1/2946832-8,OY
2954098-3,Mallashovi Ravintolat OY,,,2018-12-17,http://avoindata.prh.fi/opendata/tr/v1/2954098-3,OY
2954100-3,Akaa Restaurants Oy,,,2018-12-17,http://avoindata.prh.fi/opendata/tr/v1/2954100-3,OY
2953405-7,Nuri Ravintolat Oy,,,2018-12-14,http://avoindata.prh.fi/opendata/tr/v1/2953405-7,OY
2956499-3,Terjärv Grill Ab,,,2018-12-11,http://avoindata.prh.fi/opendata/tr/v1/2956499-3,OY
2944341-1,Catering PP Pakkaspojat Oy,,,2018-10-09,http://avoindata.prh.fi/opendata/tr/v1/2944341-1,OY
2927852-4,Pärlan Bar Restaurant Oy,,,2018-10-02,http://avoindata.prh.fi/opendata/tr/v1/2927852-4,OY
2937461-2,Ravintola Toivion Säräriihi Oy,,,2018-09-19,http://avoindata.prh.fi/opendata/tr/v1/2937461-2,OY
2937283-6,Kuopion Kortteliravintolat Oy,,,2018-09-18,http://avoindata.prh.fi/opendata/tr/v1/2937283-6,OY
2929055-8,Catering Henriksson Oy,,,2018-09-01,http://avoindata.prh.fi/opendata/tr/v1/2929055-8,OY
2920715-2,Roast & Grill King Oy,,,2018-08-28,http://avoindata.prh.fi/opendata/tr/v1/2920715-2,OY
2931344-9,Ravintola Ripasso Oy,,,2018-08-24,http://avoindata.prh.fi/opendata/tr/v1/2931344-9,OY
2933095-1,Street Bagel & Bistro Oy,,,2018-08-23,http://avoindata.prh.fi/opendata/tr/v1/2933095-1,OY
2932081-7,Mahin Ravintolat Oy,,,2018-08-23,http://avoindata.prh.fi/opendata/tr/v1/2932081-7,OY
2929544-7,Katariinan ravintolapalvelut Oy,,,2018-08-22,http://avoindata.prh.fi/opendata/tr/v1/2929544-7,OY
2922955-4,Tammisto Catering Oy,,,2018-08-22,http://avoindata.prh.fi/opendata/tr/v1/2922955-4,OY
2930822-8,Ravintola Bedo Oy,,,2018-08-16,http://avoindata.prh.fi/opendata/tr/v1/2930822-8,OY
2932070-2,Black Catering Helsinki Oy,,,2018-08-16,http://avoindata.prh.fi/opendata/tr/v1/2932070-2,OY
2909996-4,Löytö Ravintolat Oy,,,2018-04-23,http://avoindata.prh.fi/opendata/tr/v1/2909996-4,OY
2909279-7,F-Restaurant Group Oy,,,2018-04-19,http://avoindata.prh.fi/opendata/tr/v1/2909279-7,OY
2904565-9,Ravintola Vilppula Oy,,,2018-04-17,http://avoindata.prh.fi/opendata/tr/v1/2904565-9,OY
2902375-9,Scandic Burger & Grill Ab,,,2018-04-16,http://avoindata.prh.fi/opendata/tr/v1/2902375-9,OY
2901735-9,Ravintola Tanner Oy,,,2018-04-11,http://avoindata.prh.fi/opendata/tr/v1/2901735-9,OY
2903602-3,PNJ Ravintola Oy,,,2018-04-10,http://avoindata.prh.fi/opendata/tr/v1/2903602-3,OY
2906567-6,Rastas Ravintola Oy,,,2018-04-06,http://avoindata.prh.fi/opendata/tr/v1/2906567-6,OY
2921762-5,Beni Ravintolat Oy,,,2018-07-13,http://avoindata.prh.fi/opendata/tr/v1/2921762-5,OY
2922841-2,Huvitus Ravintolat Oy,,,2018-07-11,http://avoindata.prh.fi/opendata/tr/v1/2922841-2,OY
2921814-2,Tammer Ravintolat Oy,,,2018-07-09,http://avoindata.prh.fi/opendata/tr/v1/2921814-2,OY
2924833-3,Willman's Catering Oy,,,2018-07-06,http://avoindata.prh.fi/opendata/tr/v1/2924833-3,OY
2920980-1,FC Ravintolat Oy,,,2018-06-27,http://avoindata.prh.fi/opendata/tr/v1/2920980-1,OY
2917861-1,Arvoravintolat Oy,,,2018-06-19,http://avoindata.prh.fi/opendata/tr/v1/2917861-1,OY
2920064-7,Dominic Catering Oy,,,2018-06-18,http://avoindata.prh.fi/opendata/tr/v1/2920064-7,OY
2912024-1,Chill Ravintolat Oy,,,2018-06-15,http://avoindata.prh.fi/opendata/tr/v1/2912024-1,OY
2921107-1,Salmi Catering Oy,,,2018-06-15,http://avoindata.prh.fi/opendata/tr/v1/2921107-1,OY
2916903-7,H5 Ravintolat Oy,,,2018-06-14,http://avoindata.prh.fi/opendata/tr/v1/2916903-7,OY
2911012-3,Malmin Ravintolat Oy,,,2018-05-17,http://avoindata.prh.fi/opendata/tr/v1/2911012-3,OY
2914787-4,SBB-Ravintolat OY,,,2018-05-17,http://avoindata.prh.fi/opendata/tr/v1/2914787-4,OY
2914286-2,Tervon Lounas-Ravintola Silta Oy,,,2018-05-11,http://avoindata.prh.fi/opendata/tr/v1/2914286-2,OY
2911214-5,Pro Ravintolat Oy,,,2018-05-11,http://avoindata.prh.fi/opendata/tr/v1/2911214-5,OY
2912664-3,Ravintola onninepal Oy,,,2018-05-08,http://avoindata.prh.fi/opendata/tr/v1/2912664-3,OY
2906094-7,Skyline Restaurants Oy,,,2018-05-07,http://avoindata.prh.fi/opendata/tr/v1/2906094-7,OY
2911996-1,Kurkuma ravintolapalvelut Oy,,,2018-05-04,http://avoindata.prh.fi/opendata/tr/v1/2911996-1,OY
2904103-3,JSS Ravintola Oy,,,2018-04-25,http://avoindata.prh.fi/opendata/tr/v1/2904103-3,OY
2923994-7,Ravintola Kastu Oy,,,2018-08-13,http://avoindata.prh.fi/opendata/tr/v1/2923994-7,OY
