Y-tunnus,company_name,address,website,registrationDate,detailsUri,companyForm
3224748-9,Man of burgers Oy,,,2021-09-16,http://avoindata.prh.fi/opendata/tr/v1/3224748-9,OY
3234321-9,Bastard Burgers Suomi Oy,,,2021-09-13,http://avoindata.prh.fi/opendata/tr/v1/3234321-9,OY
3228015-8,Porin NOUTOPIZZA Oy,,,2021-08-12,http://avoindata.prh.fi/opendata/tr/v1/3228015-8,OY
3227682-9,Kuu Pizzeria Hamburger Oy,,,2021-08-10,http://avoindata.prh.fi/opendata/tr/v1/3227682-9,OY
3238317-3,Enjoypizzaguys Oy,,,2021-09-30,http://avoindata.prh.fi/opendata/tr/v1/3238317-3,OY
3234886-1,Suomen Pizza Express ravintolat Oy,,,2021-09-30,http://avoindata.prh.fi/opendata/tr/v1/3234886-1,OY
3238082-9,Hanjan Pizza Oy,,,2021-09-29,http://avoindata.prh.fi/opendata/tr/v1/3238082-9,OY
3237904-3,Miras Pizza Group Oy,,,2021-09-28,http://avoindata.prh.fi/opendata/tr/v1/3237904-3,OY
3306683-1,Amiri Fast Food OY,,,2022-08-26,http://avoindata.prh.fi/opendata/tr/v1/3306683-1,OY
3325862-2,Kuhmopizza Oy,,,2022-11-25,http://avoindata.prh.fi/opendata/tr/v1/3325862-2,OY
3326430-1,Sepizza Oy,,,2022-11-22,http://avoindata.prh.fi/opendata/tr/v1/3326430-1,OY
3323532-4,Laukaan Pizza Oy,,,2022-11-09,http://avoindata.prh.fi/opendata/tr/v1/3323532-4,OY
3329954-7,Pohjäntähti Pizza oy,,,2022-12-13,http://avoindata.prh.fi/opendata/tr/v1/3329954-7,OY
3328198-8,Creative Burger Oy,,,2022-11-30,http://avoindata.prh.fi/opendata/tr/v1/3328198-8,OY
3322440-6,Omar Pizza Oy,,,2022-11-03,http://avoindata.prh.fi/opendata/tr/v1/3322440-6,OY
3317487-5,Resto Kebab House Oy,,,2022-10-11,http://avoindata.prh.fi/opendata/tr/v1/3317487-5,OY
3316215-3,Alby Pizza Oy,,,2022-10-06,http://avoindata.prh.fi/opendata/tr/v1/3316215-3,OY
3298685-5,Linnan Burger Oy,,,2022-07-20,http://avoindata.prh.fi/opendata/tr/v1/3298685-5,OY
3297619-8,PizzaCastle Oy,,,2022-07-11,http://avoindata.prh.fi/opendata/tr/v1/3297619-8,OY
3296050-8,Pizza&kebab huoes oy,,,2022-06-30,http://avoindata.prh.fi/opendata/tr/v1/3296050-8,OY
3299847-7,Chidori Hampurilainen Oy,,,2022-09-05,http://avoindata.prh.fi/opendata/tr/v1/3299847-7,OY
3307902-6,Sa pizza Oy,,,2022-08-30,http://avoindata.prh.fi/opendata/tr/v1/3307902-6,OY
3300208-8,Tomato Fast Food Oy,,,2022-07-21,http://avoindata.prh.fi/opendata/tr/v1/3300208-8,OY
3311564-8,One Pack Burger Oy,,,2022-09-27,http://avoindata.prh.fi/opendata/tr/v1/3311564-8,OY
3380258-7,Hugo Hamburger Oy,,,2023-08-11,http://avoindata.prh.fi/opendata/tr/v1/3380258-7,OY
3379844-2,Karelian Pizza Pie Company Oy,,,2023-08-08,http://avoindata.prh.fi/opendata/tr/v1/3379844-2,OY
3379946-1,Pielisen Pizza Oy,,,2023-08-07,http://avoindata.prh.fi/opendata/tr/v1/3379946-1,OY
3408262-2,Jeppis Fried Chicken Oy,,,2023-11-29,http://avoindata.prh.fi/opendata/tr/v1/3408262-2,OY
3405558-7,Burgeriville Oy,,,2023-11-20,http://avoindata.prh.fi/opendata/tr/v1/3405558-7,OY
3405805-9,KSK KEBAB OY,,,2023-11-19,http://avoindata.prh.fi/opendata/tr/v1/3405805-9,OY
3385473-1,West Coast Burger Oy,,,2023-12-31,http://avoindata.prh.fi/opendata/tr/v1/3385473-1,OY
3411987-8,Burger Company Group Oy,,,2023-12-27,http://avoindata.prh.fi/opendata/tr/v1/3411987-8,OY
3407600-3,Hampurilainen Suomi Franchise Oy,,,2023-12-20,http://avoindata.prh.fi/opendata/tr/v1/3407600-3,OY
3407465-7,Jyväspizza Oy,,,2023-11-30,http://avoindata.prh.fi/opendata/tr/v1/3407465-7,OY
3398047-1,Love Burger Family Oy,,,2023-10-31,http://avoindata.prh.fi/opendata/tr/v1/3398047-1,OY
3398789-2,K&S perhepizza Oy,,,2023-10-31,http://avoindata.prh.fi/opendata/tr/v1/3398789-2,OY
3397238-3,Bells Fast Food Oy,,,2023-10-27,http://avoindata.prh.fi/opendata/tr/v1/3397238-3,OY
3397193-8,Aryan Pizza Kebab Oy,,,2023-10-26,http://avoindata.prh.fi/opendata/tr/v1/3397193-8,OY
3396677-6,Ness Burger Oy,,,2023-10-25,http://avoindata.prh.fi/opendata/tr/v1/3396677-6,OY
